ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
20475,HV338591,06/20/2012 02:58:00 PM,023XX N LARAMIE AVE,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,true,true,2515,25,37,19,01A,1141332,1915229,2012,09/18/2022 04:45:51 PM,41.923464491,-87.756120351,"(41.923464491, -87.756120351)"
20938,HW275433,06/20/2013 06:20:00 AM,099XX S WALDEN PKWY,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,true,false,2213,22,19,72,01A,1165995,1838746,2013,08/31/2022 04:51:30 PM,41.71309546,-87.667676345,"(41.71309546, -87.667676345)"
21936,HY309544,06/20/2015 11:15:00 PM,042XX W DIVISION ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2534,25,37,23,01A,1147822,1907660,2015,09/18/2022 04:45:51 PM,41.902572053,-87.732468298,"(41.902572053, -87.732468298)"
21935,HY308808,06/20/2015 12:02:00 PM,084XX S COLFAX AVE,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,423,4,7,46,01A,1194964,1849614,2015,09/18/2022 04:45:51 PM,41.742254682,-87.561226467,"(41.742254682, -87.561226467)"
22571,HZ315057,06/20/2016 02:18:00 AM,073XX S UNIVERSITY AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,324,3,5,69,01A,1185152,1856593,2016,09/18/2022 04:45:51 PM,41.761641717,-87.596958214,"(41.761641717, -87.596958214)"
22572,HZ315026,06/20/2016 03:55:00 AM,015XX W 69TH ST,110,HOMICIDE,FIRST DEGREE MURDER,TAVERN,true,false,725,7,17,67,01A,1167065,1858967,2016,09/18/2022 04:45:51 PM,41.768562042,-87.663180931,"(41.768562042, -87.663180931)"
23382,JA315760,06/20/2017 09:05:00 PM,002XX S HOYNE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1225,12,2,28,01A,1162441,1898964,2017,09/18/2022 04:45:51 PM,41.878415984,-87.679013713,"(41.878415984, -87.679013713)"
23491,Z582023,06/20/2017 12:30:00 PM,132XX S CORLISS AVE,110,HOMICIDE,FIRST DEGREE MURDER,CHA PARKING LOT,true,false,533,5,9,54,01A,1184023,1817711,2017,09/18/2022 04:45:51 PM,41.654971135,-87.602305843,"(41.654971135, -87.602305843)"
24611,JC314445,06/20/2019 02:49:00 PM,054XX W MONROE ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1522,15,29,25,01A,1140282,1899131,2019,09/18/2022 04:45:51 PM,41.879309009,-87.760373544,"(41.879309009, -87.760373544)"
25203,JD270626,06/20/2020 05:10:00 PM,079XX S LUELLA AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,414,4,7,46,01A,1192575,1852782,2020,09/18/2022 04:45:51 PM,41.751006432,-87.569876598,"(41.751006432, -87.569876598)"
25202,JD270626,06/20/2020 05:46:00 PM,079XX S LUELLA AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,414,4,7,46,01A,1192575,1852782,2020,09/18/2022 04:45:51 PM,41.751006432,-87.569876598,"(41.751006432, -87.569876598)"
25207,JD270705,06/20/2020 07:30:00 PM,019XX N WESTERN AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1434,14,1,22,01A,1160059,1912734,2020,09/18/2022 04:45:51 PM,41.916251505,-87.687379232,"(41.916251505, -87.687379232)"
25204,JD270696,06/20/2020 07:45:00 PM,006XX N CENTRAL AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1511,15,29,25,01A,1138914,1903754,2020,09/18/2022 04:45:51 PM,41.892020064,-87.765284324,"(41.892020064, -87.765284324)"
25205,JD270740,06/20/2020 08:31:00 PM,002XX N CENTRAL AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1512,15,29,25,01A,1139002,1901141,2020,09/18/2022 04:45:51 PM,41.884848062,-87.76502469,"(41.884848062, -87.76502469)"
25206,JD270774,06/20/2020 09:04:00 PM,010XX N LECLAIRE AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,1531,15,37,25,01A,1142173,1906364,2020,09/18/2022 04:45:51 PM,41.899122381,-87.753250466,"(41.899122381, -87.753250466)"
26017,JE272657,06/20/2021 01:50:00 AM,031XX W AUGUSTA BLVD,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1211,12,26,23,01A,1155215,1906487,2021,08/31/2022 04:51:30 PM,41.899207928,-87.705343948,"(41.899207928, -87.705343948)"
26019,JE272241,06/20/2021 02:46:00 AM,007XX W EVERGREEN AVE,110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,true,false,1822,18,27,8,01A,1171280,1909219,2021,09/18/2022 04:45:51 PM,41.906366843,-87.646257471,"(41.906366843, -87.646257471)"
26018,JE272719,06/20/2021 06:13:00 PM,076XX S VERNON AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,true,624,6,6,69,01A,1180566,1854513,2021,09/18/2022 04:45:51 PM,41.756040473,-87.613829953,"(41.756040473, -87.613829953)"
26016,JE272743,06/20/2021 09:25:00 PM,021XX N OAKLEY AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1432,14,32,22,01A,1160560,1914464,2021,08/31/2022 04:51:30 PM,41.920988379,-87.685490567,"(41.920988379, -87.685490567)"
26311,JE245972,06/20/2021 09:53:00 PM,078XX S INGLESIDE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,624,6,8,69,01A,1183922,1853207,2021,09/18/2022 04:45:51 PM,41.752378998,-87.601571791,"(41.752378998, -87.601571791)"
26847,JF286597,06/20/2022 02:27:00 AM,021XX S LAWNDALE AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,1014,10,24,29,01A,1152041,1889395,2022,08/31/2022 04:51:30 PM,41.852368782,-87.717452514,"(41.852368782, -87.717452514)"
26850,JF287244,06/20/2022 02:43:00 PM,062XX S ROCKWELL ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,825,8,16,66,01A,1160110,1863250,2022,08/31/2022 04:51:30 PM,41.780461082,-87.688556867,"(41.780461082, -87.688556867)"
26851,JF287541,06/20/2022 06:18:00 PM,004XX E 111TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,531,5,9,49,01A,1181108,1831452,2022,08/31/2022 04:51:30 PM,41.692745804,-87.61255129,"(41.692745804, -87.61255129)"
26852,JF287603,06/20/2022 07:08:00 PM,113XX S EDBROOKE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,531,5,9,49,01A,1179223,1829809,2022,09/18/2022 04:45:51 PM,41.688280254,-87.619502417,"(41.688280254, -87.619502417)"
26848,JF287053,06/20/2022 12:11:00 PM,054XX W HADDON AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1524,15,37,25,01A,1139692,1907129,2022,09/18/2022 04:45:51 PM,41.901267304,-87.762344535,"(41.901267304, -87.762344535)"
26849,JF287090,06/20/2022 12:36:00 PM,009XX N LAWNDALE AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1112,11,27,23,01A,1151544,1906052,2022,09/18/2022 04:45:51 PM,41.898087191,-87.718838969,"(41.898087191, -87.718838969)"
19462,HS370517,06/21/2010 01:52:00 AM,064XX S INGLESIDE AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,314,3,20,42,01A,1183833,1862486,2010,08/31/2022 04:51:30 PM,41.777843549,-87.601608671,"(41.777843549, -87.601608671)"
19461,HS370524,06/21/2010 02:02:00 AM,072XX S MARSHFIELD AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,735,7,17,67,01A,1166595,1856731,2010,09/18/2022 04:45:51 PM,41.762436196,-87.664967402,"(41.762436196, -87.664967402)"
19463,HS370586,06/21/2010 03:45:00 AM,008XX W 75TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,621,6,17,71,01A,1172185,1855061,2010,08/31/2022 04:51:30 PM,41.757732493,-87.644528275,"(41.757732493, -87.644528275)"
19466,HS371929,06/21/2010 08:04:00 PM,030XX N KOLMAR AVE,110,HOMICIDE,FIRST DEGREE MURDER,YARD,true,true,2521,25,31,20,01A,1145524,1919778,2010,08/31/2022 04:51:30 PM,41.935868914,-87.740601677,"(41.935868914, -87.740601677)"
19464,HS370745,06/21/2010 08:40:00 AM,090XX S HOLLAND RD,110,HOMICIDE,FIRST DEGREE MURDER,RAILROAD PROPERTY,false,false,634,6,21,44,01A,1177255,1844879,2010,08/31/2022 04:51:30 PM,41.729678947,-87.626254064,"(41.729678947, -87.626254064)"
19465,HS370745,06/21/2010 08:40:00 AM,090XX S HOLLAND RD,110,HOMICIDE,FIRST DEGREE MURDER,RAILROAD PROPERTY,false,false,634,6,21,44,01A,1177255,1844879,2010,09/18/2022 04:45:51 PM,41.729678947,-87.626254064,"(41.729678947, -87.626254064)"
19929,HT357757,06/21/2011 01:05:00 AM,031XX S GREEN ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,924,9,11,60,01A,1171208,1884146,2011,09/18/2022 04:45:51 PM,41.837566298,-87.647258109,"(41.837566298, -87.647258109)"
20477,HV282664,06/21/2012 01:55:00 PM,054XX W CORTEZ ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,1524,15,37,25,01A,1139885,1906467,2012,09/18/2022 04:45:51 PM,41.89944717,-87.761651822,"(41.89944717, -87.761651822)"
20934,HW328889,06/21/2013 01:32:00 PM,044XX W ADAMS ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1113,11,28,26,01A,1146803,1898643,2013,09/18/2022 04:45:51 PM,41.877847922,-87.736441693,"(41.877847922, -87.736441693)"
20935,HW329166,06/21/2013 02:39:00 PM,003XX E NORTH WATER ST,110,HOMICIDE,FIRST DEGREE MURDER,HOTEL,true,false,1834,18,42,8,01A,1178425,1903153,2013,09/18/2022 04:45:51 PM,41.889561428,-87.620196651,"(41.889561428, -87.620196651)"
20936,HW329449,06/21/2013 07:48:00 PM,029XX N KILPATRICK AVE,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,true,false,2521,25,31,19,01A,1144541,1919041,2013,09/18/2022 04:45:51 PM,41.93386511,-87.744232931,"(41.93386511, -87.744232931)"
20937,HW329474,06/21/2013 08:44:00 PM,028XX N SPAULDING AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1412,14,35,21,01A,1153890,1918729,2013,09/18/2022 04:45:51 PM,41.932827539,-87.709883798,"(41.932827539, -87.709883798)"
21437,HX313263,06/21/2014 05:55:00 PM,111XX S HOMEWOOD AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2212,22,19,75,01A,1165428,1830226,2014,08/31/2022 04:51:30 PM,41.689727166,-87.669993233,"(41.689727166, -87.669993233)"
21438,HX313506,06/21/2014 10:35:00 PM,001XX W 109TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,513,5,34,49,01A,1177370,1832677,2014,08/31/2022 04:51:30 PM,41.696192402,-87.626199887,"(41.696192402, -87.626199887)"
21937,HY309931,06/21/2015 10:10:00 AM,001XX N PARKSIDE AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1512,15,29,25,01A,1138573,1900561,2015,08/31/2022 04:51:30 PM,41.883264252,-87.766614133,"(41.883264252, -87.766614133)"
10569766,HZ317472,06/21/2016 04:30:11 PM,0000X E 42ND ST,142,HOMICIDE,RECKLESS HOMICIDE,STREET,true,false,213,2,3,38,01B,1177193,1877179,2016,02/10/2018 03:50:01 PM,41.818315006,-87.625507325,"(41.818315006, -87.625507325)"
26518,HZ320194,06/21/2016 08:00:00 AM,038XX W WASHINGTON BLVD,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,1122,11,28,26,01A,1150845,1900145,2016,09/18/2022 04:45:51 PM,41.881891477,-87.721561037,"(41.881891477, -87.721561037)"
23383,JA315992,06/21/2017 01:45:00 AM,045XX S LECLAIRE AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,814,8,23,56,01A,1143121,1874081,2017,09/18/2022 04:45:51 PM,41.810515811,-87.750573202,"(41.810515811, -87.750573202)"
23385,JA316625,06/21/2017 02:35:00 PM,070XX S PARNELL AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,732,7,6,68,01A,1173837,1858212,2017,09/18/2022 04:45:51 PM,41.76634276,-87.638380623,"(41.76634276, -87.638380623)"
23384,JA316043,06/21/2017 04:30:00 AM,088XX S CHICAGO SKYWAY OB,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,true,412,4,8,48,01A,1193596,1847059,2017,09/18/2022 04:45:51 PM,41.735277112,-87.566322149,"(41.735277112, -87.566322149)"
23386,JA311215,06/21/2017 10:30:00 AM,055XX S SHIELDS AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,711,7,3,68,01A,1174914,1868135,2017,09/18/2022 04:45:51 PM,41.793548609,-87.634137301,"(41.793548609, -87.634137301)"
24020,JB314967,06/21/2018 03:01:00 PM,063XX S PAULINA ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,725,7,15,67,01A,1166086,1862612,2018,09/18/2022 04:45:51 PM,41.778585275,-87.666665886,"(41.778585275, -87.666665886)"
24614,JC315715,06/21/2019 02:52:00 PM,066XX S WINCHESTER AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,726,7,15,67,01A,1164502,1860587,2019,08/31/2022 04:51:30 PM,41.773061957,-87.672529994,"(41.773061957, -87.672529994)"
24612,JC315071,06/21/2019 06:00:00 PM,044XX W MAYPOLE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1113,11,28,26,01A,1146549,1901082,2019,09/18/2022 04:45:51 PM,41.884545666,-87.737312133,"(41.884545666, -87.737312133)"
24615,JC316334,06/21/2019 10:47:00 PM,015XX S CHRISTIANA AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1021,10,24,29,01A,1154283,1892256,2019,08/31/2022 04:51:30 PM,41.860175271,-87.709147333,"(41.860175271, -87.709147333)"
24613,JC315607,06/21/2019 12:51:00 PM,080XX S DOBSON AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,631,6,8,44,01A,1184623,1851815,2019,09/18/2022 04:45:51 PM,41.748542818,-87.599046491,"(41.748542818, -87.599046491)"
25209,JD271655,06/21/2020 07:49:00 PM,008XX N SPRINGFIELD AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1112,11,37,23,01A,1150240,1905233,2020,08/31/2022 04:51:30 PM,41.895865302,-87.723649858,"(41.895865302, -87.723649858)"
25208,JD271657,06/21/2020 08:12:00 PM,062XX N TROY ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2413,24,50,2,01A,1154226,1941302,2020,09/18/2022 04:45:51 PM,41.994762542,-87.708043656,"(41.994762542, -87.708043656)"
25211,JD271562,06/21/2020 11:26:00 PM,055XX S FAIRFIELD AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,824,8,15,63,01A,1158982,1867858,2020,09/18/2022 04:45:51 PM,41.793129208,-87.692566435,"(41.793129208, -87.692566435)"
25210,JD270982,06/21/2020 12:19:00 AM,026XX W POTOMAC AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1423,14,26,24,01A,1158611,1908546,2020,09/18/2022 04:45:51 PM,41.904789104,-87.692814025,"(41.904789104, -87.692814025)"
26022,JE274427,06/21/2021 04:11:00 PM,034XX W WALNUT ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1123,11,28,27,01A,1153433,1901461,2021,08/31/2022 04:51:30 PM,41.885451698,-87.7120229,"(41.885451698, -87.7120229)"
26023,JE274634,06/21/2021 05:59:00 PM,063XX S KIMBARK AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,314,3,20,42,01A,1185731,1863151,2021,11/03/2022 04:44:15 PM,41.779623837,-87.594629708,"(41.779623837, -87.594629708)"
26024,JE274850,06/21/2021 09:21:00 PM,104XX S EGGLESTON AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2233,22,34,49,01A,1175129,1835710,2021,08/31/2022 04:51:30 PM,41.704565596,-87.63431487,"(41.704565596, -87.63431487)"
26026,JE274914,06/21/2021 10:04:00 PM,003XX W 52ND PL,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,935,9,3,37,01A,1175076,1870150,2021,09/18/2022 04:45:51 PM,41.799074355,-87.633483109,"(41.799074355, -87.633483109)"
26021,JE273984,06/21/2021 10:10:00 AM,016XX S KOSTNER AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1012,10,24,29,01A,1147319,1891572,2021,09/18/2022 04:45:51 PM,41.858434376,-87.734728096,"(41.858434376, -87.734728096)"
26025,JE274935,06/21/2021 10:14:00 PM,118XX S MICHIGAN AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,532,5,9,53,01A,1178972,1826301,2021,09/18/2022 04:45:51 PM,41.67865949,-87.620527559,"(41.67865949, -87.620527559)"
19467,HS372737,06/22/2010 11:02:00 AM,068XX S MORGAN ST,110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,724,7,17,68,01A,1170823,1859507,2010,09/18/2022 04:45:51 PM,41.769962693,-87.649390273,"(41.769962693, -87.649390273)"
19930,HT360630,06/22/2011 06:40:00 PM,061XX S SACRAMENTO AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,823,8,15,66,01A,1157438,1863678,2011,08/31/2022 04:51:30 PM,41.781690138,-87.698341367,"(41.781690138, -87.698341367)"
20478,HV348176,06/22/2012 08:39:00 PM,007XX W 70TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,732,7,6,68,01A,1172646,1858457,2012,09/18/2022 04:45:51 PM,41.767041392,-87.642738852,"(41.767041392, -87.642738852)"
20939,HW330560,06/22/2013 04:32:00 PM,086XX S KINGSTON AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,423,4,7,46,01A,1194662,1848153,2013,09/18/2022 04:45:51 PM,41.738253005,-87.562380927,"(41.738253005, -87.562380927)"
21439,HX313760,06/22/2014 03:05:00 AM,072XX S WENTWORTH AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,731,7,17,69,01A,1176212,1856969,2014,09/18/2022 04:45:51 PM,41.762878839,-87.629712688,"(41.762878839, -87.629712688)"
21441,HX314624,06/22/2014 07:21:00 PM,056XX S EVERETT DR,110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,true,false,331,3,5,41,01A,1189115,1868082,2014,09/18/2022 04:45:51 PM,41.793074427,-87.582065779,"(41.793074427, -87.582065779)"
9665064,HX315198,06/22/2014 08:45:00 AM,017XX W CONGRESS PKWY,141,HOMICIDE,INVOLUNTARY MANSLAUGHTER,HOSPITAL BUILDING/GROUNDS,true,false,1231,12,2,28,01B,1164740,1897785,2014,02/10/2018 03:50:01 PM,41.875132303,-87.670605724,"(41.875132303, -87.670605724)"
21440,HX313874,06/22/2014 12:57:00 AM,111XX S LOWE AVE,110,HOMICIDE,FIRST DEGREE MURDER,YARD,true,false,2233,22,34,49,01A,1173964,1830946,2014,09/18/2022 04:45:51 PM,41.691518331,-87.638721608,"(41.691518331, -87.638721608)"
22573,HZ318104,06/22/2016 01:22:00 AM,088XX S ADA ST,110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,2222,22,21,71,01A,1168873,1846252,2016,08/31/2022 04:51:30 PM,41.733631506,-87.656920122,"(41.733631506, -87.656920122)"
23387,JA317382,06/22/2017 01:23:00 AM,035XX W HURON ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1121,11,27,23,01A,1152804,1904443,2017,09/18/2022 04:45:51 PM,41.89364708,-87.714253714,"(41.89364708, -87.714253714)"
24616,JC316403,06/22/2019 03:44:00 AM,001XX N KILBOURN AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1113,11,28,26,01A,1146372,1900271,2019,09/18/2022 04:45:51 PM,41.882323559,-87.737982768,"(41.882323559, -87.737982768)"
24617,JC316580,06/22/2019 04:28:00 PM,097XX S DOBSON AVE,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,511,5,8,50,01A,1184932,1840514,2019,09/18/2022 04:45:51 PM,41.71752439,-87.598267882,"(41.71752439, -87.598267882)"
25213,JD272406,06/22/2020 01:01:00 PM,086XX S WOOD ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,true,614,6,21,71,01A,1165855,1847347,2020,09/18/2022 04:45:51 PM,41.736700905,-87.667945593,"(41.736700905, -87.667945593)"
25212,JD272406,06/22/2020 01:26:00 PM,086XX S WOOD ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,true,614,6,21,71,01A,1165855,1847347,2020,09/18/2022 04:45:51 PM,41.736700905,-87.667945593,"(41.736700905, -87.667945593)"
25214,JD272037,06/22/2020 04:45:00 AM,001XX S WASHTENAW AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1125,11,27,27,01A,1158419,1899124,2020,09/18/2022 04:45:51 PM,41.878938232,-87.693777272,"(41.878938232, -87.693777272)"
25217,JD272033,06/22/2020 05:21:00 AM,038XX W HARRISON ST,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,true,false,1133,11,24,26,01A,1151141,1897093,2020,08/31/2022 04:51:30 PM,41.873510659,-87.720554136,"(41.873510659, -87.720554136)"
25216,JD272114,06/22/2020 07:32:00 AM,015XX S FAIRFIELD AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOSPITAL,false,false,1023,10,28,29,01A,1158297,1892717,2020,09/18/2022 04:45:51 PM,41.861359279,-87.694400341,"(41.861359279, -87.694400341)"
25215,JD271865,06/22/2020 12:44:00 AM,047XX W SUPERIOR ST,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1111,11,28,25,01A,1144579,1904542,2020,09/18/2022 04:45:51 PM,41.894077626,-87.744459126,"(41.894077626, -87.744459126)"
26029,JE272404,06/22/2021 07:08:00 AM,032XX W DIVISION ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1121,11,26,23,01A,1154359,1907795,2021,09/18/2022 04:45:51 PM,41.902814352,-87.708453036,"(41.902814352, -87.708453036)"
26027,JE276134,06/22/2021 09:34:00 PM,000XX E 118TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,532,5,9,53,01A,1178578,1826736,2021,09/18/2022 04:45:51 PM,41.67986213,-87.621956595,"(41.67986213, -87.621956595)"
26853,JF289187,06/22/2022 12:51:00 AM,059XX S BISHOP ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,713,7,16,67,01A,1167679,1865411,2022,09/18/2022 04:45:51 PM,41.786232038,-87.660745573,"(41.786232038, -87.660745573)"
19931,HT361310,06/23/2011 05:33:00 AM,033XX W 27TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1032,10,22,30,01A,1154374,1885865,2011,09/18/2022 04:45:51 PM,41.842635808,-87.708983864,"(41.842635808, -87.708983864)"
19932,HT361674,06/23/2011 11:07:00 AM,028XX S KOLIN AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1031,10,22,30,01A,1147855,1884707,2011,09/18/2022 04:45:51 PM,41.839585654,-87.732936793,"(41.839585654, -87.732936793)"
19933,HT362796,06/23/2011 11:52:00 PM,014XX W 73RD ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,734,7,17,67,01A,1168000,1856339,2011,09/18/2022 04:45:51 PM,41.761330424,-87.659829116,"(41.761330424, -87.659829116)"
21428,P011155,06/23/2013 09:30:00 PM,005XX S KEDZIE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1134,11,24,27,01A,1155124,1897334,2013,09/18/2022 04:45:51 PM,41.874093029,-87.705923992,"(41.874093029, -87.705923992)"
20940,HW332302,06/23/2013 10:06:00 PM,015XX E 76TH PL,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,411,4,5,43,01A,1187864,1854565,2013,08/31/2022 04:51:30 PM,41.756012564,-87.587083083,"(41.756012564, -87.587083083)"
20941,HW332417,06/23/2013 11:59:00 PM,033XX S BELL AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,912,9,12,59,01A,1161900,1882430,2013,08/31/2022 04:51:30 PM,41.833056345,-87.681461048,"(41.833056345, -87.681461048)"
21442,HX315019,06/23/2014 05:13:00 AM,048XX W CONCORD PL,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,2533,25,37,25,01A,1143723,1910529,2014,09/18/2022 04:45:51 PM,41.9105227,-87.747452808,"(41.9105227, -87.747452808)"
21939,HY312799,06/23/2015 02:06:00 PM,075XX S ELLIS AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,624,6,8,69,01A,1184197,1855275,2015,09/18/2022 04:45:51 PM,41.758047375,-87.600499493,"(41.758047375, -87.600499493)"
21940,HY313340,06/23/2015 08:57:00 PM,002XX E 35TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,211,2,2,35,01A,1178598,1881840,2015,08/31/2022 04:51:30 PM,41.831073285,-87.620211441,"(41.831073285, -87.620211441)"
22575,HZ320044,06/23/2016 06:39:00 PM,002XX W 47TH ST,110,HOMICIDE,FIRST DEGREE MURDER,"CTA ""L"" TRAIN",true,false,925,9,3,37,01A,1175476,1873816,2016,08/31/2022 04:51:30 PM,41.809125265,-87.631906508,"(41.809125265, -87.631906508)"
22574,HZ320830,06/23/2016 10:56:00 PM,064XX S DAMEN AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,726,7,15,67,01A,1164135,1861936,2016,09/18/2022 04:45:51 PM,41.776771525,-87.673837407,"(41.776771525, -87.673837407)"
23388,JA319798,06/23/2017 09:28:00 PM,047XX W WEST END AVE,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,1113,11,28,25,01A,1144797,1900560,2017,09/18/2022 04:45:51 PM,41.883146447,-87.743758955,"(41.883146447, -87.743758955)"
23412,JA320110,06/23/2017 11:29:00 PM,058XX W OHIO ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1511,15,29,25,01A,1137430,1903388,2017,08/31/2022 04:51:30 PM,41.891042543,-87.770743309,"(41.891042543, -87.770743309)"
24022,JB319606,06/23/2018 06:40:00 PM,055XX S SHIELDS AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,711,7,3,68,01A,1174913,1868171,2018,08/31/2022 04:51:30 PM,41.793647419,-87.634139894,"(41.793647419, -87.634139894)"
24618,JC317994,06/23/2019 04:38:00 AM,073XX S OAKLEY AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,835,8,18,66,01A,1162343,1855910,2019,09/18/2022 04:45:51 PM,41.760272856,-87.680574497,"(41.760272856, -87.680574497)"
24619,JC317433,06/23/2019 06:24:00 PM,039XX W LEXINGTON ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1132,11,24,26,01A,1150205,1896407,2019,09/18/2022 04:45:51 PM,41.871646482,-87.724008569,"(41.871646482, -87.724008569)"
